"Total Arrestees by Weapon Type"
"Current date: 11/21/2011 3:19:08 PM (Central Standard Time)"
,"Measures","Number of Arrestees","Estimated Population","Arrestee Rate (per 1,000)",
,"Arrest Offense for A and B Arrests","Drug/Narcotic Violations","Drug/Narcotic Violations","Drug/Narcotic Violations",
"Jurisdiction","Arrest Date"
,"2002","97","17734","5.47"
,"2003","98","17952","5.46"
,"2004","106","18147","5.84"
,"2005","206","18257","11.28"
,"2006","67","18423","3.64"
,"2007","176","18588","9.47"
,"2008","184","18694","9.84"
,"2009","144","18954","7.60"
,"2010","220","18723","11.75"
"Franklin","2001","388","39628","9.79"
,"2002","308","39964","7.71"
,"2003","305","40143","7.60"
,"2004","386","40354","9.57"
,"2005","328","40529","8.09"
,"2006","303","40888","7.41"
,"2007","238","41190","5.78"
,"2008","219","41165","5.32"
,"2009","311","41310","7.53"
,"2010","279","41052","6.80"
"Giles","2001","103","29559","3.48"
,"2002","149","29365","5.07"
,"2003","150","29126","5.15"
,"2004","203","29048","6.99"
,"2005","191","29054","6.57"
,"2006","261","29054","8.98"
,"2007","309","29011","10.65"
,"2008","238","29184","8.16"
,"2009","193","29082","6.64"
,"2010","123","29485","4.17"
"Grundy","2001","22","14220","1.55"
,"2002","12","14256","0.84"
,"2003","24","14228","1.69"
,"2004","24","14310","1.68"
,"2005","17","14330","1.19"
,"2006","23","14295","1.61"
,"2007","21","14311","1.47"
,"2008","21","14220","1.48"
,"2009","35","14130","2.48"
,"2010","37","13703","2.70"
"Jackson","2001","17","11116","1.53"
,"2002","28","11092","2.52"
,"2003","70","11079","6.32"
,"2004","107","11069","9.67"
,"2005","62","10979","5.65"
,"2006","91","10841","8.39"
,"2007","34","10850","3.13"
,"2008","62","10847","5.72"
,"2009","36","10875","3.31"
,"2010","43","11638","3.69"
"Lincoln","2001","132","31564","4.18"
,"2002","135","31616","4.27"
,"2003","103","31746","3.24"
,"2004","149","31765","4.69"
,"2005","112","32121","3.49"
,"2006","125","32434","3.85"
,"2007","153","32733","4.67"
,"2008","174","33116","5.25"
,"2009","157","33374","4.70"
,"2010","112","33361","3.36"
"Macon","2001","81","20811","3.89"
,"2002","54","20771","2.60"
,"2003","99","20897","4.74"
,"2004","92","21131","4.35"
,"2005","91","21236","4.29"
,"2006","72","21544","3.34"
,"2007","104","21695","4.79"
,"2008","94","21838","4.30"
,"2009","54","22057","2.45"
,"2010","90","22248","4.05"
"Marion","2001","142","27822","5.10"
,"2002","154","27806","5.54"
,"2003","155","27930","5.55"
,"2004","117","27737","4.22"
,"2005","93","27699","3.36"
,"2006","146","27934","5.23"
,"2007","142","28019","5.07"
,"2008","145","28247","5.13"
,"2009","151","28068","5.38"
,"2010","124","28237","4.39"
"Marshall","2001","94","27132","3.46"
,"2002","124","27291","4.54"
,"2003","67","27427","2.44"
,"2004","94","27776","3.38"
,"2005","59","28093","2.10"
,"2006","70","28716","2.44"
,"2007","83","29382","2.82"
,"2008","95","29731","3.20"
,"2009","60","30279","1.98"
,"2010","45","30617","1.47"
"Maury","2001","378","70161","5.39"
,"2002","334","71265","4.69"
,"2003","595","72754","8.18"
,"2004","673","74235","9.07"
,"2005","627","75639","8.29"
,"2006","775","77860","9.95"
,"2007","960","80420","11.94"
,"2008","844","81938","10.30"
,"2009","1,027","84302","12.18"
,"2010","779","80956","9.62"
"Montgomery","2001","583","135712","4.30"
,"2002","572","136811","4.18"
,"2003","712","138915","5.13"
,"2004","752","141464","5.32"
,"2005","932","147789","6.31"
,"2006","1,062","148333","7.16"
,"2007","1,115","154860","7.20"
,"2008","837","154756","5.41"
,"2009","950","160978","5.90"
,"2010","975","172331","5.66"
"Moore","2001","27","5789","4.66"
,"2002","14","5911","2.37"
,"2003","30","5857","5.12"
,"2004","22","5923","3.71"
,"2005","4","5982","0.67"
,"2006","10","5985","1.67"
,"2007","5","6043","0.83"
,"2008","7","6195","1.13"
,"2009","25","6096","4.10"
,"2010","17","6362","2.67"
"Putnam","2001","365","63227","5.77"
,"2002","306","64205","4.77"
,"2003","378","65036","5.81"
,"2004","358","66037","5.42"
,"2005","259","67124","3.86"
,"2006","352","68834","5.11"
,"2007","344","69933","4.92"
,"2008","317","71160","4.45"
,"2009","368","72431","5.08"
,"2010","387","72321","5.35"
"Robertson","2001","214","55962","3.82"
,"2002","238","56954","4.18"
,"2003","230","57874","3.97"
,"2004","165","58871","2.80"
,"2005","246","60019","4.10"
,"2006","205","61928","3.31"
,"2007","201","63652","3.16"
,"2008","249","64898","3.84"
,"2009","215","66581","3.23"
,"2010","191","66283","2.88"
"Rutherford","2001","1,433","189690","7.55"
,"2002","1,275","196074","6.50"
,"2003","1,577","202672","7.78"
,"2004","1,566","210774","7.43"
,"2005","1,647","219976","7.49"
,"2006","1,132","231510","4.89"
,"2007","1,816","242005","7.50"
,"2008","1,157","249270","4.64"
,"2009","1,417","257048","5.51"
,"2010","1,337","262604","5.09"
"Sequatchie","2001","70","11540","6.07"
,"2002","49","11772","4.16"
,"2003","72","12044","5.98"
,"2004","9","12362","0.73"
,"2005","34","12710","2.68"
,"2006","31","13125","2.36"
,"2007","47","13464","3.49"
,"2008","68","13580","5.01"
,"2009","116","13915","8.34"
,"2010","84","14112","5.95"
"Smith","2001","25","17962","1.39"
,"2002","25","18096","1.38"
,"2003","32","18208","1.76"
,"2004","41","18263","2.24"
,"2005","81","18466","4.39"
,"2006","40","18663","2.14"
,"2007","75","18857","3.98"
,"2008","118","19107","6.18"
,"2009","54","19201","2.81"
,"2010","54","19166","2.82"
"Sumner","2001","753","133631","5.63"
,"2002","720","136009","5.29"
,"2003","854","137950","6.19"
,"2004","1,124","140853","7.98"
,"2005","1,216","143782","8.46"
,"2006","1,360","148547","9.16"
,"2007","1,449","152578","9.50"
,"2008","1,277","155474","8.21"
,"2009","1,325","158759","8.35"
,"2010","1,065","160645","6.63"
"Trousdale","2001","44","7288","6.04"
,"2002","32","7287","4.39"
,"2003","47","7264","6.47"
,"2004","88","7301","12.05"
,"2005","62","7433","8.34"
,"2006","29","7531","3.85"
,"2007","35","7709","4.54"
,"2008","34","7822","4.35"
,"2009","24","7922","3.03"
,"2010","18","7870","2.29"
"Van Buren","2001","25","5470","4.57"
,"2002","9","5491","1.64"
,"2003","17","5390","3.15"
,"2004","48","5377","8.93"
,"2005","13","5369","2.42"
,"2006","27","5350","5.05"
,"2007","13","5428","2.39"
,"2008","4","5481","0.73"
,"2009","8","5480","1.46"
,"2010","27","5548","4.87"
"Warren","2001","327","38682","8.45"
,"2002","295","38691","7.62"
,"2003","213","39072","5.45"
,"2004","221","39184","5.64"
,"2005","163","39372","4.14"
,"2006","129","39652","3.25"
,"2007","179","39910","4.49"
,"2008","169","39842","4.24"
,"2009","219","40481","5.41"
,"2010","310","39839","7.78"
"White","2001","98","23408","4.19"
,"2002","109","23554","4.63"
,"2003","124","23608","5.25"
,"2004","107","23885","4.48"
,"2005","71","24254","2.93"
,"2006","78","24592","3.17"
,"2007","51","24966","2.04"
,"2008","57","25129","2.27"
,"2009","95","25444","3.73"
,"2010","81","25841","3.13"
"Williamson","2001","360","132234","2.72"
,"2002","386","136335","2.83"
,"2003","606","140826","4.30"
,"2004","476","146014","3.26"
,"2005","439","152208","2.88"
,"2006","544","159540","3.41"
,"2007","580","166732","3.48"
,"2008","456","171452","2.66"
,"2009","496","176838","2.80"
,"2010","652","183182","3.56"
"Wilson","2001","399","91051","4.38"
,"2002","424","93035","4.56"
,"2003","445","94836","4.69"
,"2004","466","97013","4.80"
,"2005","603","99762","6.04"
,"2006","768","103446","7.42"
,"2007","819","106535","7.69"
,"2008","661","109803","6.02"
,"2009","661","112377","5.88"
,"2010","630","113993","5.53"
"Benton","2001","115","16626","6.92"
,"2002","99","16479","6.01"
,"2003","123","16381","7.51"
,"2004","103","16322","6.31"
,"2005","139","16265","8.55"
,"2006","133","16139","8.24"
,"2007","134","16152","8.30"
,"2008","116","16193","7.16"
,"2009","100","16025","6.24"
,"2010","103","16489","6.25"
"Carroll","2001","107","29512","3.63"
,"2002","170","29215","5.82"
,"2003","247","29205","8.46"
,"2004","295","29099","10.14"
,"2005","252","28695","8.78"
,"2006","199","28775","6.92"
,"2007","203","28783","7.05"
,"2008","186","28719","6.48"
,"2009","197","28517","6.91"
,"2010","211","28522","7.40"
"Chester","2001","9","15845","0.57"
,"2002","24","15857","1.51"
,"2003","13","15549","0.84"
,"2004","25","15793","1.58"
,"2005","16","15879","1.01"
,"2006","24","15978","1.50"
,"2007","23","16078","1.43"
,"2008","45","16309","2.76"
,"2009","23","16312","1.41"
,"2010","56","17131","3.27"
"Crockett","2001","36","14536","2.48"
,"2002","35","14462","2.42"
,"2003","35","14318","2.44"
,"2004","45","14372","3.13"
,"2005","29","14354","2.02"
,"2006","25","14333","1.74"
,"2007","21","14403","1.46"
,"2008","11","14186","0.78"
,"2009","16","14492","1.10"
,"2010","34","14586","2.33"
"Decatur","2001","19","11671","1.63"
,"2002","36","11604","3.10"
,"2003","58","11503","5.04"
,"2004","44","11523","3.82"
,"2005","22","11428","1.93"
,"2006","26","11364","2.29"
,"2007","21","11505","1.83"
,"2008","35","11288","3.10"
,"2009","43","11525","3.73"
,"2010","19","11757","1.62"
"Dickson","2001","104","43866","2.37"
,"2002","114","44344","2.57"
,"2003","153","44849","3.41"
,"2004","217","45211","4.80"
,"2005","141","45705","3.09"
,"2006","294","46439","6.33"
,"2007","132","47411","2.78"
,"2008","126","47884","2.63"
,"2009","109","48230","2.26"
,"2010","129","49666","2.60"
"Dyer","2001","103","37108","2.78"
,"2002","215","37068","5.80"
,"2003","223","37161","6.00"
,"2004","186","37291","4.99"
,"2005","203","37586","5.40"
,"2006","186","37689","4.94"
,"2007","444","37680","11.78"
,"2008","292","37600","7.77"
,"2009","429","37811","11.35"
,"2010","362","38335","9.44"
"Fayette","2001","140","30191","4.64"
,"2002","125","31016","4.03"
,"2003","184","32023","5.75"
,"2004","193","33137","5.82"
,"2005","306","33993","9.00"
,"2006","250","35877","6.97"
,"2007","290","37218","7.79"
,"2008","250","38173","6.55"
,"2009","133","38785","3.43"
,"2010","198","38413","5.15"
"Gibson","2001","247","47999","5.15"
,"2002","322","47908","6.72"
,"2003","303","47690","6.35"
,"2004","323","47792","6.76"
,"2005","247","47856","5.16"
,"2006","212","48022","4.41"
,"2007","237","48435","4.89"
,"2008","169","49257","3.43"
,"2009","119","49468","2.41"
,"2010","185","49683","3.72"
"Hardeman","2001","118","28127","4.20"
,"2002","170","28071","6.06"
,"2003","183","27887","6.56"
,"2004","233","27803","8.38"
,"2005","210","27795","7.56"
,"2006","175","27779","6.30"
,"2007","180","27805","6.47"
,"2008","171","27848","6.14"
,"2009","140","27613","5.07"
,"2010","116","27253","4.26"
"Hardin","2001","121","25766","4.70"
,"2002","87","25811","3.37"
,"2003","114","25718","4.43"
,"2004","184","25598","7.19"
,"2005","151","25811","5.85"
,"2006","165","25990","6.35"
,"2007","121","26149","4.63"
,"2008","109","26227","4.16"
,"2009","190","26258","7.24"
,"2010","138","26026","5.30"
"Haywood","2001","257","19844","12.95"
,"2002","172","19547","8.80"
,"2003","228","19472","11.71"
,"2004","219","19590","11.18"
,"2005","121","19402","6.24"
,"2006","94","19299","4.87"
,"2007","102","19165","5.32"
,"2008","66","19024","3.47"
,"2009","84","18881","4.45"
,"2010","98","18787","5.22"
"Henderson","2001","157","25661","6.12"
,"2002","146","25767","5.67"
,"2003","185","25832","7.16"
,"2004","168","25892","6.49"
,"2005","129","26137","4.94"
,"2006","142","26523","5.35"
,"2007","165","26759","6.17"
,"2008","212","26916","7.88"
,"2009","160","27037","5.92"
,"2010","173","27769","6.23"
"Henry","2001","304","31169","9.75"
,"2002","252","31258","8.06"
,"2003","295","31052","9.50"
,"2004","313","31077","10.07"
,"2005","259","31294","8.28"
